what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321911744077
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321911749968
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321911752499
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321911758593
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321911764359
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321911769719
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321911773797
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321911793704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321911799017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321911803846
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321911803861
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321911815549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321911818081
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321911818096
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321911824191
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321911994837
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321912081165
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1321912083259
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912083540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912086665
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1321912090665
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1321912092259
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912094493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912104462
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321912104493
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1321912107056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912107322
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912147056
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321912208587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912273368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912356304
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321912381522
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912400896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912404303
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321912405349
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321912415271
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912427818
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1321912427833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912444161
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321912445833
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321912458598
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321912499613
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1321912500629
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912500894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912521769
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912526660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912528894
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912528910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912532409
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321912538331
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321912540847
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321912546940
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321912568659
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1321912617689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1321912620048
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321912623876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912627266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912629188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912629188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912634922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912636360
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321912641188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912643719
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321912643719
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321912649813
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321912669781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912671703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912672406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1321912672937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321912692890
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1321912693780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912694077
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912714889
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912715545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912718686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912718702
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321912728029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912730529
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321912730529
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321912736607
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321912747560
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321912788122
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321912794934
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912797590
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912801684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912801699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912807449
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912808902
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321912813699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912816230
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321912816230
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321912822340
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1321912843605
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1321912843620
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321912844823
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321912845901
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912869619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321912989084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913011662
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913034958
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321913100268
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913102627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913103377
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913105112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913105127
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913111143
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913112596
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913117440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913120002
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321913120018
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913126127
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913154954
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1321913159298
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321913159923
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1321913160719
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913161735
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913162766
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321913194000
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913201437
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913212952
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913214952
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913220311
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1321913224186
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913225108
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1321913233795
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913235342
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321913243264
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913244420
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321913246123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913248857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913251013
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913251029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913257310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913258779
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913260263
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913263779
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321913266341
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913272450
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913301309
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321913392321
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1321913412211
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1321913413914
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321913415664
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913417383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913419586
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913419602
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913432304
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913434898
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321913434898
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913440992
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913581300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913632001
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913777012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321913778621
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1321913780590
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913780871
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913795308
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913795949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913811464
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913820698
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913822386
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1321913850541
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913852072
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1321913854885
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321913866009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913871384
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913873353
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913873368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913879275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913880696
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913885665
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913888290
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321913888290
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913894399
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913919258
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321913923492
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913926742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913929320
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913929335
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913935585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913937070
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913942085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913944632
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321913944632
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913950741
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321913960553
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1321913964350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913966053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913967850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913967865
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1321913981677
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321913984349
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1321913984349
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321914052910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321914104033
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1321914104064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321914105533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321914115251
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321914115376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321914116564
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1321914116861
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1321914117048
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.157,"com.altera.debug.cdi.gdb.plugin",1321914117079
stopped,bundle,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch",1321914118048
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1321914118048
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1321914118064
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1321914133501
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1321914133501
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1321914133516
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1321914133516
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1321914133516
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1321914133516
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1321914133516
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1321914133516
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1321914133516
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1321914133516
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1321914133516
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1321914133516
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1321914133516
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1321914133516
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1321914133516
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1321914133516
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1321914133516
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1321914133516
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1321914133516
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1321914133516
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1321914133516
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1321914133516
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1321914133516
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1321914133516
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1321914133516
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1321914133516
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1321914133516
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1321914133516
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1321914133532
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1321914133532
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1321914133532
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1321914133532
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1321914133532
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1321914133532
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1321914133532
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1321914133532
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1321914133532
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1321914133532
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1321914133532
